Date,Product_ID,Sales_Amount,Region,Sales_Rep
2024-07-09,167,4798,North,Anita
2023-12-22,166,2013,North,John
2024-05-22,147,881,North,Anita
2024-04-29,257,2531,South,David
2024-09-03,296,2707,North,James
2024-03-17,215,1615,South,Maria
2023-07-15,141,4902,North,Maria
2023-05-23,132,349,North,Ravi
2024-03-03,278,4718,North,Alice
2024-05-24,125,766,East,Maria
2023-03-25,228,2824,South,Anita
2023-08-27,147,1731,North,Maria
2024-02-24,215,2275,North,James
2024-12-17,239,4767,West,Anita
2024-02-15,243,614,North,David
2024-04-04,235,4119,North,Maria
2024-02-03,284,711,North,David
2023-10-05,300,350,East,Maria
2023-05-15,103,293,West,Alice
2024-03-31,284,4515,North,Anita
2024-06-29,231,4559,North,Ravi
2024-02-27,215,2874,South,Maria
2023-12-31,103,4780,North,David
2023-01-14,169,3388,West,Ravi
2024-12-24,227,2803,West,John
2023-07-17,163,1082,East,James
2023-11-27,125,4179,South,Maria
2024-10-17,178,813,North,James
2024-06-22,232,1403,North,David
2024-08-30,184,480,East,Anita
2024-02-14,156,302,West,Ravi
2024-06-22,263,4657,North,James
2023-09-18,130,2848,North,Ravi
2023-06-11,168,3318,West,Ravi
2024-07-16,135,716,North,James
2023-03-09,256,3825,West,Anita
2024-10-24,232,4346,South,James
2023-03-18,270,2862,East,Maria
2023-05-26,189,874,North,David
2023-02-17,166,1957,South,Ravi
2024-06-05,177,3485,East,Anita
2023-01-09,175,1038,West,Anita
2024-09-05,270,2122,East,Ravi
2023-08-03,247,4892,North,Anita
2023-11-12,283,2578,West,Maria
2023-01-24,213,625,South,John
2023-06-18,263,1998,West,Alice
2024-12-20,242,4033,North,David
2024-11-25,247,2337,West,Ravi
2023-06-17,254,1146,North,Sarah
2023-06-02,151,4783,South,Anita
2023-06-01,181,4203,South,Maria
2024-06-29,190,4618,North,Ravi
2023-08-11,158,3509,South,Ravi
2023-06-14,155,3284,West,David
2024-08-30,296,2138,South,Ravi
2024-02-10,209,4152,North,David
2023-07-12,151,2887,East,Ravi
2023-04-04,200,3611,South,Sarah
2024-11-06,179,3691,East,David
2023-05-11,200,4367,West,Alice
2023-03-22,129,3600,South,Sarah
2024-03-23,189,1139,West,John
2023-07-31,124,3154,North,Anita
2023-08-12,191,4715,South,Sarah
2024-05-13,275,1547,North,James
2023-01-09,147,3155,East,Anita
2024-08-05,294,450,North,Anita
2023-07-08,205,3374,South,John
2023-01-14,149,4763,South,John
2023-03-27,143,1277,South,Ravi
2024-06-30,163,2633,South,Sarah
2023-08-06,275,520,South,Maria
2023-06-16,252,1103,West,John
2024-02-19,265,2245,West,James
2023-11-23,105,1298,East,Maria
2023-02-14,293,1722,South,David
2023-07-23,288,2054,South,David
2023-03-01,199,3105,East,James
2023-10-17,251,984,West,John
2024-03-05,238,3246,North,Alice
2024-04-12,137,1056,East,John
2023-05-16,211,4711,North,Ravi
2023-12-24,104,4613,South,Maria
2024-11-11,106,4061,North,James
2023-10-09,111,4770,West,John
2024-04-11,153,3110,North,David
2024-08-02,164,2823,North,David
2024-12-13,243,3404,North,Ravi
2024-09-02,256,4969,West,David
2023-11-16,287,1901,North,David
2024-11-26,176,3844,East,Anita
2024-12-07,265,4690,South,Maria
2023-03-16,205,2346,North,Sarah
2023-10-29,280,4357,East,James
2023-10-07,250,4353,East,Maria
2024-05-24,256,4310,East,Maria
2023-09-02,225,4356,South,Maria
2023-01-06,267,2632,South,Sarah
2024-12-04,158,2716,West,Sarah
2023-04-13,163,3632,West,James
2023-12-27,102,2573,North,John
2023-12-15,161,2629,East,Ravi
2023-01-31,243,4963,South,Alice
2024-04-18,107,1696,North,James
2023-02-12,128,2787,North,David
2024-11-20,123,1942,West,Alice
2023-10-26,280,1139,South,Maria
2024-08-22,296,4469,North,Sarah
2024-07-13,157,3105,East,David
2023-09-26,230,421,South,John
2023-09-04,282,4390,South,John
2023-09-14,233,3679,East,Ravi
2024-02-07,258,622,East,Ravi
2023-02-02,283,4423,North,Alice
2024-01-17,130,1210,South,Alice
2023-10-27,167,2943,North,Ravi
2023-11-30,174,1893,West,James
2024-01-31,188,2768,South,Maria
2023-06-11,265,873,West,John
2023-06-05,282,2645,East,Anita
2024-12-20,146,1447,West,Maria
2023-02-18,255,3630,North,Ravi
2023-12-07,152,4464,North,James
2023-10-14,262,550,West,Ravi
2024-05-17,103,3302,South,John
2024-10-18,267,931,East,James
2024-07-09,115,4036,South,John
2023-07-20,196,1781,West,David
2023-07-28,267,2083,East,Sarah
2023-11-12,123,3577,North,John
2023-11-10,221,783,South,James
2023-07-22,180,1978,North,Maria
2023-10-08,247,3261,West,Alice
2023-01-13,131,4239,East,David
2024-07-30,218,4013,West,Alice
2024-09-28,139,917,West,John
2023-12-01,233,1869,West,Maria
2024-04-21,216,2174,South,Sarah
2024-11-11,283,2735,South,Anita
2023-01-18,283,2311,South,Maria
2024-01-18,271,517,West,Sarah
2024-07-15,157,3100,East,Maria
2024-06-15,277,1053,West,Anita
2023-07-12,143,2938,South,Sarah
2023-12-26,125,1371,East,Anita
2024-01-14,252,1902,South,James
2024-02-09,277,4204,North,Ravi
2023-07-05,233,1175,East,Alice
2023-03-04,257,2382,East,Alice
2024-05-14,286,3938,East,Alice
2024-05-24,144,393,East,James
2024-01-12,186,2716,West,John
2023-06-12,126,1616,East,John
2024-08-11,278,1177,North,John
2023-04-27,298,956,North,Ravi
2024-05-04,162,1551,West,John
2024-12-21,179,3494,West,David
2024-05-17,217,4884,South,Ravi
2024-05-06,119,1064,North,Sarah
2023-03-22,269,2754,West,Ravi
2023-03-13,196,4109,East,David
2023-07-17,203,889,South,Ravi
2024-03-05,217,2474,East,Ravi
2023-12-17,192,2361,South,Sarah
2023-04-14,269,2681,North,David
2024-04-18,292,4688,West,Sarah
2024-03-13,232,2737,South,Ravi
2023-05-12,149,2943,West,James
2023-07-17,288,562,South,John
2023-07-04,237,1874,West,John
2023-10-05,262,4085,East,John
2023-05-20,296,3734,West,James
2024-12-01,237,4783,South,John
2024-06-19,165,1464,North,James
2024-02-27,226,2005,South,David
2024-04-27,103,2004,West,James
2024-10-09,208,1416,South,David
2024-05-25,202,2868,East,Sarah
2023-10-19,234,3352,North,Alice
2024-06-23,145,2330,East,Sarah
2023-08-14,199,1872,East,Ravi
2024-06-01,242,2507,West,Maria
2023-08-24,141,4006,South,John
2023-08-19,262,3137,South,Sarah
2024-11-16,118,3953,South,Anita
2024-07-15,208,3995,West,Anita
2024-08-15,222,572,West,Anita
2023-05-01,211,1149,South,Sarah
2024-08-29,247,3030,West,Maria
2024-10-10,193,4528,North,Maria
2024-06-20,239,3454,North,John
2024-04-27,297,514,South,Alice
2023-02-24,226,4093,South,James
2024-05-15,180,2683,West,Anita
2023-08-19,220,3989,North,Anita
2023-08-06,177,1901,West,Alice
2023-07-01,201,2958,North,Maria
2024-12-15,110,1845,South,James
2024-11-10,164,4853,East,Sarah
2024-02-24,207,3494,West,John
2024-10-16,225,1509,West,Anita
2023-02-02,206,1130,East,Alice
2023-07-09,139,3135,East,Ravi
2024-02-21,131,4511,East,David
2023-06-14,140,695,East,Maria
2024-06-09,128,717,North,Maria
2024-09-20,205,681,East,Anita
2023-09-01,231,1785,East,John
2024-02-15,175,1240,North,Maria
2024-02-28,277,3545,East,Ravi
2024-05-06,192,3912,West,David
2024-11-27,160,3972,West,Sarah
2024-07-06,123,4037,South,Anita
2023-09-13,193,3750,South,Alice
2024-07-13,276,4718,West,Sarah
2023-04-08,247,3376,North,Alice
2023-06-06,298,382,West,James
2023-06-25,131,1814,North,David
2024-03-31,191,3377,West,James
2024-06-19,153,4481,West,Sarah
2023-05-28,283,3701,North,Alice
2023-01-28,229,2078,North,Alice
2023-12-27,253,552,West,James
2024-10-30,216,2613,East,Anita
2024-08-15,182,3068,North,David
2023-02-11,118,4968,South,James
2024-11-07,114,1279,North,Sarah
2023-11-25,132,569,East,John
2024-02-20,294,2355,South,Alice
2024-05-03,234,2412,West,Sarah
2023-11-21,141,236,West,Alice
2023-11-05,297,2148,West,Maria
2023-06-27,201,3762,East,Ravi
2024-11-21,183,1395,West,David
2023-06-30,265,4395,South,Sarah
2023-01-16,285,2670,East,David
2023-05-25,225,2145,East,Anita
2024-04-29,286,1576,West,John
2024-07-19,210,1095,North,Alice
2023-06-08,136,3250,North,Sarah
2024-01-24,255,2754,North,James
2024-08-17,128,1907,North,James
2023-10-04,179,4843,East,Sarah
2024-05-02,206,877,East,Ravi
2023-10-05,227,4689,West,Maria
2024-09-12,212,4085,South,James
2024-11-05,269,2252,West,James
2023-02-25,280,2787,North,Anita
2024-11-16,206,2039,North,Anita
2023-12-17,274,2296,East,Anita
2024-07-21,258,2186,North,David
2024-12-08,147,1470,South,John
2023-04-04,114,3457,North,John
2023-10-24,172,1896,North,Ravi
2023-02-26,282,2355,North,James
2023-07-23,140,3976,East,John
2023-09-12,281,888,East,Maria
2024-08-31,240,4661,West,Anita
2024-11-16,264,3596,North,James
2024-08-13,200,3471,West,Maria
2024-07-07,295,3146,West,Maria
2024-01-02,294,1742,West,Ravi
2023-04-17,162,3545,East,Ravi
2024-01-09,261,496,South,Ravi
2023-09-16,248,952,East,James
2024-04-06,286,4606,West,Anita
2023-07-06,103,2682,East,Maria
2024-03-14,242,1795,West,John
2023-08-03,250,2217,East,Ravi
2024-03-31,173,2229,South,David
2023-11-30,116,808,West,Alice
2024-09-14,258,4782,East,Ravi
2024-02-26,246,3008,East,David
2024-03-30,142,3415,North,Sarah
2023-08-12,105,2689,North,James
2023-01-06,102,4871,West,David
2023-02-05,143,3243,South,James
2024-02-05,273,1837,West,James
2024-10-22,117,2769,West,Sarah
2024-01-08,211,2472,South,Maria
2023-01-16,215,245,East,John
2024-03-26,241,3983,South,John
2024-04-05,199,628,West,Alice
2023-08-09,138,573,North,Ravi
2023-08-05,232,435,South,James
2023-03-04,172,4647,East,Maria
2023-11-08,279,1939,West,John
2024-06-19,127,2347,North,Sarah
2024-01-31,147,1974,North,David
2024-09-08,119,1876,East,Sarah
2023-04-15,250,427,East,James
2023-10-08,272,3907,West,Ravi
2024-05-02,203,3079,South,Alice
2024-11-22,117,3498,West,James
2024-09-11,167,4868,East,Anita
2024-08-17,247,1124,West,Anita
2024-11-21,229,1074,North,John
2024-10-01,280,4640,West,Sarah
2023-11-15,296,2318,East,David
2024-11-16,144,2947,South,James
2023-10-08,182,4187,South,Anita
2024-08-26,205,4629,South,Ravi
2024-05-30,141,331,North,Alice
2024-02-14,159,2938,North,John
2023-06-02,264,2993,East,John
2024-04-22,170,2088,South,John
2024-04-10,162,2256,North,Sarah
2023-05-05,228,2438,North,Ravi
2024-04-02,261,2199,South,David
2024-09-06,239,3147,South,Sarah
2024-05-20,101,4949,North,Anita
2024-05-21,188,1301,North,David
2024-04-13,206,1159,North,Alice
2024-09-16,212,3966,South,John
2023-04-19,240,4442,West,Sarah
2024-11-10,296,3222,West,Anita
2023-09-07,119,4985,South,James
2023-03-07,170,1839,North,Anita
2023-03-17,252,3461,South,James
2024-03-04,187,3009,West,Ravi
2024-01-02,169,908,North,Anita
2023-02-14,213,1435,North,Alice
2023-03-25,172,484,South,David
2024-01-10,202,1963,West,John
2023-02-24,191,945,East,James
2023-12-21,196,1191,West,Ravi
2024-06-19,180,665,North,Alice
2024-07-16,236,1029,East,Maria
2024-05-23,187,2438,North,Sarah
2024-05-02,173,1688,North,Anita
2023-09-15,142,1139,West,Anita
2024-11-06,157,860,North,John
2024-08-23,208,1151,South,Sarah
2023-05-22,219,2501,East,Maria
2023-04-17,127,3110,South,John
2024-08-13,177,4803,West,Maria
2024-08-18,213,3081,East,Maria
2024-08-20,262,1295,West,Ravi
2023-04-03,193,3042,East,Anita
2024-08-02,148,2288,North,Maria
2023-09-03,286,3685,East,John
2023-04-20,199,4479,East,Ravi
2023-01-20,238,3816,West,Sarah
2023-12-29,187,1922,West,Alice
2024-03-01,201,4443,West,John
2023-03-14,155,1345,South,Anita
2023-01-29,279,3479,West,Anita
2023-10-22,220,4643,West,Alice
2023-07-25,230,3741,North,John
2023-03-06,113,3423,East,Sarah
2024-11-27,121,4023,North,Maria
2023-03-04,260,1218,North,Sarah
2024-09-19,167,2439,West,Ravi
2023-10-10,217,4574,South,James
2023-07-03,186,364,East,Maria
2023-07-13,269,4029,East,Anita
2024-04-12,198,3312,West,Maria
2023-01-16,249,2602,West,Alice
2024-01-17,143,3611,North,Alice
2023-03-15,163,3252,North,John
2024-05-07,218,2090,South,Sarah
2024-06-09,208,4700,East,Sarah
2023-11-28,128,1252,North,David
2023-02-12,153,871,East,Anita
2024-11-04,175,4049,East,Alice
2024-07-09,186,3510,West,James
2024-06-25,254,3816,East,Alice
2024-03-18,289,4347,South,Ravi
2024-09-12,124,3821,South,Ravi
2023-10-09,199,721,South,Anita
2024-01-10,187,292,North,James
2023-03-05,118,4564,West,Maria
2023-09-15,134,4185,South,Ravi
2024-11-10,224,1673,East,David
2024-03-07,168,2412,East,David
2023-09-04,148,1322,West,Maria
2023-11-12,122,921,West,David
2023-04-17,287,1956,South,Alice
2024-05-25,103,1303,South,Ravi
2023-01-01,122,1453,East,Maria
2023-08-27,211,1069,South,Ravi
2024-07-29,276,2997,South,David
2023-04-07,153,3927,North,David
2023-12-18,133,798,East,Ravi
2024-10-14,154,1734,East,James
2023-05-13,299,3334,South,John
2023-12-26,262,2441,North,Maria
2023-02-16,262,2766,South,Anita
2024-08-01,147,768,South,Ravi
2024-06-08,126,4759,East,David
2023-03-28,201,2763,West,Alice
2023-07-20,214,3660,South,David
2023-06-24,289,685,East,John
2023-07-11,119,629,East,Anita
2024-03-15,105,2239,South,David
2024-06-08,225,350,East,James
2023-11-06,180,4895,North,John
2024-12-19,204,2844,West,John
2024-11-16,111,2875,West,Maria
2024-11-02,294,4814,West,Maria
2023-04-01,268,1326,West,David
2023-08-25,224,234,North,Ravi
2023-11-18,226,3989,West,Maria
2024-01-27,142,1166,North,Maria
2024-06-22,280,3641,North,David
2023-07-09,104,997,West,Alice
2024-09-16,200,1699,East,Ravi
2024-07-26,237,2174,North,David
2023-10-27,239,940,North,John
2023-02-13,229,2024,North,David
2023-11-09,232,4550,North,James
2024-10-29,168,2774,South,James
2023-02-08,119,1615,South,James
2023-06-11,104,2245,South,David
2024-09-20,170,643,West,John
2023-08-19,147,4109,South,David
2024-10-11,223,4446,West,David
2024-06-06,266,3168,South,Maria
2024-02-17,157,3170,North,John
2023-07-19,200,4295,West,Alice
2024-04-28,201,3712,North,John
2023-06-19,252,2504,North,Ravi
2024-02-29,128,4067,South,Alice
2024-03-25,146,3206,East,Ravi
2023-12-29,126,2518,South,Maria
2023-08-30,238,1890,North,Ravi
2024-02-29,201,3335,West,Anita
2024-09-04,156,3810,East,Ravi
2024-03-08,151,1663,North,Ravi
2023-05-20,182,1600,South,Ravi
2024-08-29,159,337,South,John
2023-06-25,287,1020,West,John
2023-11-30,248,2765,South,Maria
2024-11-21,212,3268,East,John
2023-11-08,233,2333,West,David
2024-01-21,261,4301,West,Anita
2023-03-17,198,249,West,Maria
2024-01-23,206,4015,South,Maria
2024-05-26,278,917,North,James
2023-08-23,215,4580,East,Maria
2024-08-09,260,2863,South,John
2024-11-09,275,1052,East,James
2023-02-28,226,2758,East,Sarah
2024-07-18,111,3448,West,Ravi
2023-12-05,247,3186,North,David
2024-08-09,218,2371,West,Alice
2024-12-02,268,2954,West,James
2023-06-15,113,1843,East,John
2023-10-19,142,3308,West,Alice
2024-02-13,262,1494,East,Anita
2023-03-26,258,2851,South,Anita
2023-09-06,268,4967,East,John
2023-12-30,227,1317,East,Maria
2023-12-23,262,4957,East,Ravi
2024-03-23,253,2781,North,John
2024-07-17,272,4006,West,Sarah
2024-07-31,227,908,North,Sarah
2024-06-08,275,1635,West,Anita
2023-01-31,234,802,North,Maria
2024-09-12,272,563,East,David
2024-09-14,115,3455,East,Anita
2024-06-04,234,4268,East,Alice
2023-08-09,293,4149,East,Maria
2024-10-19,122,711,East,John
2024-04-23,289,3564,East,Ravi
2024-08-27,242,205,West,John
2023-04-26,148,3068,South,Maria
2024-10-11,235,963,East,Alice
2024-01-23,235,793,West,Alice
2024-05-11,268,5000,North,James
2024-05-01,198,4960,South,David
2024-01-10,250,2262,North,Ravi
2023-07-29,147,821,South,Anita
2023-10-15,228,1297,West,John
2023-10-08,272,4721,North,Ravi
2023-07-23,149,3835,South,John
2024-08-28,235,4780,South,Maria
2023-10-08,247,4415,East,Alice
2024-11-13,264,1638,West,David
2024-02-05,174,4050,South,James
2024-12-21,178,3287,North,Anita
2023-05-28,141,1907,West,Maria
2024-01-08,108,3363,North,John
2024-10-16,114,2136,North,Sarah
2024-09-02,117,3174,South,Ravi
2024-01-07,163,2216,North,James
2024-10-21,175,2549,West,John
2024-11-12,226,4052,North,John
2024-02-09,300,1953,North,David
2023-05-11,172,4633,North,Maria
2024-07-08,200,3297,North,James
2024-01-27,232,4465,North,Anita
2023-10-01,258,3969,West,Sarah
2024-03-03,278,3309,East,Alice
2023-05-16,287,3622,West,James
2023-01-04,152,4868,North,Alice
2023-03-21,212,1831,North,Anita
2024-06-18,251,2257,South,John
2024-08-18,197,4682,North,David
2023-08-24,292,792,West,Maria
2024-10-18,217,2109,East,Maria
2023-10-14,222,203,East,David
2024-08-31,157,705,East,Maria
2024-02-12,118,610,East,David
2023-12-07,268,4064,East,John
2023-07-06,171,2511,West,Maria
2024-01-19,222,1041,North,Ravi
2023-09-27,253,3918,South,Anita
2024-06-14,225,342,East,Alice
2023-10-05,166,483,South,Anita
2023-07-17,266,1501,South,Ravi
2023-02-09,128,278,West,James
2024-06-22,193,2472,North,Maria
2023-11-19,115,2854,South,Alice
2023-05-01,120,249,North,David
2023-02-05,259,3287,West,Maria
2024-10-19,162,3497,North,David
2023-01-31,207,3046,South,John
2023-10-26,224,1128,West,Alice
2023-04-22,172,850,South,James
2023-03-21,146,3913,East,John
2024-03-19,264,501,East,David
2023-09-23,282,1962,West,Anita
2023-06-07,273,2072,North,Ravi
2023-08-11,200,3678,West,Alice
2024-06-11,299,4575,North,Maria
2024-05-22,198,2427,East,Sarah
2024-12-08,180,473,West,James
2024-11-17,215,3410,West,Maria
2023-02-18,122,2306,South,Anita
2023-06-03,261,1544,North,David
2023-08-24,205,3704,East,Anita
2023-06-18,128,1537,East,Sarah
2024-05-28,245,2328,West,Anita
2023-01-11,141,1231,South,James
2023-01-23,191,3060,East,James
2024-09-25,117,3785,West,Ravi
2024-04-29,120,4239,South,Anita
2023-06-28,103,1370,East,Sarah
2023-08-25,156,3065,South,Anita
2024-11-19,166,1598,South,John
2023-10-08,200,2537,North,Ravi
2023-11-15,110,1738,North,Ravi
2024-09-01,283,3099,East,Maria
2023-02-16,205,3538,South,Sarah
2023-03-11,187,3683,West,David
2023-05-30,136,3410,West,John
2023-02-17,240,437,North,John
2023-12-24,252,4271,West,James
2024-02-06,297,2757,West,Alice
2024-04-11,145,1217,East,James
2023-07-14,105,973,North,Sarah
2024-07-07,149,4942,North,Anita
2023-08-24,170,2636,East,Sarah
2024-09-08,195,4810,South,Maria
2023-12-08,161,4904,South,Ravi
2023-04-22,146,3078,North,Maria
2024-02-24,209,570,West,Maria
2023-09-26,234,4746,West,Anita
2024-04-24,290,4745,North,David
2023-10-03,203,3660,North,John
2024-02-12,157,1963,West,Sarah
2023-04-23,279,2899,North,Ravi
2023-01-12,254,231,West,Maria
2024-11-02,258,3455,East,James
2023-02-09,120,3317,North,Maria
2024-05-07,266,1707,East,James
2024-02-28,109,1876,West,Anita
2023-02-14,242,461,North,Sarah
2023-05-23,173,3009,North,Alice
2024-05-27,126,3765,South,John
2023-07-22,239,2099,North,David
2024-06-07,130,965,North,David
2024-10-05,269,931,North,Maria
2024-05-30,175,3616,East,James
2024-10-17,198,3882,West,Ravi
2024-07-19,102,4389,South,Sarah
2023-04-18,141,1542,South,Alice
2024-09-08,184,2119,East,John
2024-12-20,270,2817,West,David
2023-04-06,110,1787,North,Maria
2024-09-19,109,262,South,Ravi
2023-10-23,162,3028,North,Maria
2024-09-27,165,1223,North,Ravi
2023-03-26,163,3131,West,Sarah
2024-04-28,229,3915,East,James
2024-10-18,256,2405,East,Anita
2024-03-11,107,4395,North,David
2024-10-13,186,3873,East,Maria
2024-03-16,169,2689,East,Maria
2024-10-26,132,1114,South,Anita
2023-06-11,129,4735,West,Alice
2023-09-02,229,1540,East,John
2024-04-27,114,650,North,Maria
2024-08-19,201,1024,South,Ravi
2024-12-24,146,269,North,David
2024-05-14,227,4332,North,John
2024-03-14,289,508,West,Anita
2023-12-24,249,3287,North,James
2023-05-10,141,2176,North,David
2024-11-22,297,3935,North,Anita
2024-04-19,155,4063,South,David
2023-01-08,104,3009,South,Alice
2024-01-25,253,1665,North,David
2023-10-23,105,210,East,Anita
2024-05-30,106,4896,West,Maria
2024-12-23,286,1220,West,Anita
2024-06-17,294,3768,South,James
2023-07-02,103,2980,East,John
2023-09-14,131,4705,West,Ravi
2023-07-13,179,1417,South,Anita
2023-01-27,178,3477,West,James
2024-06-12,147,4345,East,Ravi
2024-03-30,119,4094,West,Maria
2024-11-28,248,4972,West,Anita
2024-07-27,214,4732,East,Maria
2023-04-04,286,395,East,Sarah
2023-10-11,185,542,North,Alice
2023-12-19,280,422,North,David
2023-05-31,157,447,West,John
2023-04-10,258,369,East,Ravi
2024-04-28,216,3997,North,Sarah
2023-07-14,190,638,East,James
2023-03-03,144,3574,South,Ravi
2023-02-13,121,3212,East,Alice
2023-12-14,201,1217,West,John
2024-09-19,234,572,West,James
2024-05-28,180,3581,West,Maria
2024-08-31,254,750,North,Ravi
2023-03-09,130,1857,East,James
2024-12-11,247,2745,North,Maria
2023-01-21,296,425,South,Sarah
2023-10-02,264,1043,North,David
2024-04-30,260,1823,East,James
2024-05-01,283,2481,South,John
2023-12-21,175,636,South,James
2023-06-12,180,730,South,Ravi
2023-12-09,150,1966,East,Ravi
2024-04-29,260,4282,South,Ravi
